2020-12-04 08:42:29.816 [http-nio-8094-exec-1] WARN  com.zaxxer.hikari.util.DriverDataSource - Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
2020-12-04 19:03:46.288 [http-nio-8094-exec-5] WARN  com.zaxxer.hikari.pool.PoolBase - DatebookHikariCP - Failed to validate connection oracle.jdbc.driver.T4CConnection@555c016f (IO 错误: Invalid Operation, NOT Connected). Possibly consider using a shorter maxLifetime value.
2020-12-04 19:03:51.289 [http-nio-8094-exec-5] WARN  com.zaxxer.hikari.pool.PoolBase - DatebookHikariCP - Failed to validate connection oracle.jdbc.driver.T4CConnection@43e50596 (IO 错误: Invalid Operation, NOT Connected). Possibly consider using a shorter maxLifetime value.
2020-12-04 19:03:56.290 [http-nio-8094-exec-5] WARN  com.zaxxer.hikari.pool.PoolBase - DatebookHikariCP - Failed to validate connection oracle.jdbc.driver.T4CConnection@6ce526bf (IO 错误: Invalid Operation, NOT Connected). Possibly consider using a shorter maxLifetime value.
2020-12-04 19:04:01.291 [http-nio-8094-exec-5] WARN  com.zaxxer.hikari.pool.PoolBase - DatebookHikariCP - Failed to validate connection oracle.jdbc.driver.T4CConnection@5c52f38b (IO 错误: Invalid Operation, NOT Connected). Possibly consider using a shorter maxLifetime value.
2020-12-04 19:13:20.094 [http-nio-8094-exec-1] WARN  com.zaxxer.hikari.HikariConfig - DatebookHikariCP - idleTimeout is close to or more than maxLifetime, disabling it.
2020-12-07 10:31:39.729 [restartedMain] WARN  o.s.b.d.autoconfigure.OptionalLiveReloadServer - Unable to start LiveReload server
2020-12-07 10:31:40.152 [restartedMain] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'; nested exception is org.springframework.boot.web.server.PortInUseException: Port 8094 is already in use
2020-12-07 10:33:05.450 [restartedMain] WARN  o.s.b.d.autoconfigure.OptionalLiveReloadServer - Unable to start LiveReload server
2020-12-07 10:33:05.612 [restartedMain] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'; nested exception is org.springframework.boot.web.server.PortInUseException: Port 8094 is already in use
2020-12-07 10:33:24.542 [restartedMain] WARN  o.s.b.d.autoconfigure.OptionalLiveReloadServer - Unable to start LiveReload server
2020-12-07 10:33:24.692 [restartedMain] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'; nested exception is org.springframework.boot.web.server.PortInUseException: Port 8094 is already in use
